1001-HV-C-L-01,6,0,91,0,768,0,95,9040,1
1002-HV-C-L-01,1,0,56,0,590,0,53,9300,1
1005-HV-C-L-01,7,0,105,0,907,0,101,8880,1
1008-HV-C-L-01,8,0,96,0,895,0,101,8900,1
1009-HV-C-L-01,13,0,152,0,883,0,134,8818,1
1010-HV-C-L-01,9,0,115,0,882,0,96,8898,1
1012-HV-C-L-01,1,0,88,0,790,0,97,9024,1
1013-HV-C-L-01,7,0,94,0,806,0,93,9000,1
1018-HV-C-L-01,8,0,79,0,648,0,67,9198,1
1019-HV-C-L-01,8,0,116,0,879,0,97,8900,1
1020-HV-C-L-01,10,0,90,0,841,0,104,8955,1
1021-HV-C-L-01,4,0,95,0,766,0,95,9040,1
1025-HV-C-L-01,5,0,79,0,793,0,95,9028,1
1029-HV-C-L-01,8,0,99,0,819,0,112,8962,1
1031-HV-C-L-01,4,0,63,0,740,0,53,9140,1
1037-HV-C-L-01,6,0,83,0,868,0,71,8972,1
1039-HV-C-L-01,13,0,100,0,876,0,96,8915,1
1040-HV-C-L-01,7,0,67,0,596,0,82,9248,1
1047-HV-C-L-01,2,0,66,0,740,0,96,9096,1
1048-HV-C-L-01,8,0,71,0,721,0,84,9116,1
1049-HV-C-L-01,9,0,96,0,770,0,102,9023,1
1050-HV-C-L-01,3,0,86,0,727,0,76,9108,1
1051-HV-C-L-01,9,0,79,0,799,0,99,9014,1
1052-HV-C-L-01,6,0,78,0,729,0,95,9092,1
1053-HV-C-L-01,10,0,88,0,872,0,86,8944,1
1054-HV-C-L-01,3,0,115,0,845,0,101,8936,1
1055-HV-C-L-01,15,0,76,0,746,0,77,9086,1
1056-HV-C-L-01,4,0,80,0,726,0,98,9092,1
1057-HV-C-L-01,3,0,83,0,767,0,105,9042,1
1058-HV-C-L-01,3,0,46,0,533,0,54,9364,1
1061-HV-C-L-01,3,0,109,0,868,0,98,8922,1
1062-HV-C-L-01,3,0,41,0,665,0,61,9230,1
1063-HV-C-L-01,3,0,71,0,701,0,81,9144,1
1064-HV-C-L-01,12,0,109,0,933,0,104,8842,1
1065-HV-C-L-01,2,0,107,0,885,0,96,8910,1
1067-HV-C-L-01,2,0,65,0,658,0,79,9196,1
1068-HV-C-L-01,7,0,87,0,703,0,77,9126,1
1070-HV-C-L-01,1,0,55,0,610,0,66,9268,1
1071-HV-C-L-01,7,0,74,0,755,0,82,9082,1
1072-HV-C-L-01,4,0,109,0,796,0,104,8987,1
1073-HV-C-L-01,9,0,76,0,849,0,101,8965,1
1074-HV-C-L-01,20,0,102,0,991,0,121,8766,1
1075-HV-C-L-01,2,0,73,0,765,0,84,9076,1
1076-HV-C-L-01,2,0,57,0,521,0,54,9366,1
1078-HV-C-L-01,5,0,39,0,579,0,51,9326,1
1082-HV-C-L-01,4,0,75,0,771,0,84,9066,1
1083-HV-C-L-01,6,0,64,0,842,0,76,9012,1
1085-HV-C-L-01,9,0,80,0,848,0,95,8968,1
1086-HV-C-L-01,6,0,65,0,802,0,72,9055,1
1088-HV-C-L-01,10,0,76,0,850,0,98,8966,1
1096-HV-C-L-01,4,0,53,0,623,0,54,9266,1
1097-HV-C-L-01,7,0,88,0,846,0,101,8958,1
1098-HV-C-L-01,5,0,61,0,711,0,75,9148,1
1103-HV-C-L-01,7,0,77,0,783,0,94,9039,1
1105-HV-C-L-01,4,0,66,0,603,0,73,9254,1
1106-HV-C-L-01,3,0,78,0,742,0,107,9070,1
1109-HV-C-L-01,2,0,58,0,734,0,74,9132,1
1110-HV-C-L-01,7,0,84,0,812,0,83,9014,1
1111-HV-C-L-01,2,0,76,0,724,0,72,9126,1
1112-HV-C-L-01,11,0,116,0,909,0,123,8841,1
1113-HV-C-L-01,6,0,97,0,902,0,105,8890,1
1116-HV-C-L-01,7,0,71,0,865,0,91,8966,1
1121-HV-C-L-01,14,0,110,0,967,0,107,8802,1
1122-HV-C-L-01,5,0,75,0,771,0,89,9060,1
1123-HV-C-L-01,6,0,100,0,762,0,111,9021,1
1124-HV-C-L-01,2,0,82,0,801,0,97,9018,1
1125-HV-C-L-01,4,0,89,0,726,0,91,9090,1
1126-HV-C-L-01,4,0,62,0,671,0,75,9188,1
1127-HV-C-L-01,56,0,0,666,0,0,68,9210,1
1128-HV-C-L-01,11,0,111,0,872,0,113,8893,1
1130-HV-C-L-01,6,0,105,0,774,0,111,9004,1
1131-HV-C-L-01,3,0,74,0,831,0,88,9004,1
1132-HV-C-L-01,2,0,92,0,814,0,93,8999,1
1133-HV-C-L-01,5,0,75,0,692,0,88,9140,1
1134-HV-C-L-01,1,0,119,0,878,0,112,8890,1
1135-HV-C-L-01,7,0,107,0,980,0,128,8778,1
1136-HV-C-L-01,1,0,90,0,730,0,91,9088,1
1137-HV-C-L-01,10,0,93,0,809,0,110,8978,1
1139-HV-C-L-01,5,0,61,0,536,0,70,9328,1
1140-HV-C-L-01,2,0,56,0,594,0,64,9284,1
