1001-HV-C-L-01,12225,2746,7199,9839,6985,49,140,21,-1
1001-HV-C-L-02,12041,2584,7485,11822,5070,116,77,9,-1
1001-HV-C-L-03,10044,3220,7347,11534,6810,138,95,16,-1
1001-HV-C-L-04,10566,2975,7081,9558,8785,78,149,12,-1
1001-HV-C-L-05,11550,2728,7223,11349,6154,94,96,10,-1
1001-HV-C-L-06,10735,3126,7239,11152,6695,162,84,11,-1
1001-HV-C-L-07,10586,3125,7116,12077,5979,164,132,25,-1
1001-HV-C-L-08,12189,2826,7165,9773,7073,80,90,8,-1
1001-HV-C-L-09,10014,3352,7125,12359,6063,170,97,24,-1
1002-HV-C-L-01,13533,3048,7228,2615,8465,4291,9,15,-1
1002-HV-C-L-02,13124,3394,8447,5439,8756,34,9,1,-1
1002-HV-C-L-03,15523,3399,6603,2805,7269,3583,5,17,-1
1002-HV-C-L-04,15966,2987,5127,2886,7231,4998,0,9,-1
1002-HV-C-L-05,14371,2610,6948,2555,8527,4161,12,20,-1
1002-HV-C-L-06,15470,3715,6573,3028,7179,3227,2,10,-1
1003-HV-C-L-01,16735,3199,6021,8299,4828,96,21,5,-1
1003-HV-C-L-02,12554,2373,4167,13153,6906,30,13,8,-1
1003-HV-C-L-03,16369,3115,5861,9112,4672,34,31,10,-1
1003-HV-C-L-04,17130,2246,6409,9883,3472,33,26,5,-1
1003-HV-C-L-05,14251,2733,7438,6345,8378,11,39,9,-1
1003-HV-C-L-06,13149,3051,8244,7361,7296,17,81,5,-1
1004-HV-C-L-01,15421,2374,6187,1990,9799,3422,5,6,-1
1004-HV-C-L-02,15894,2227,6008,1895,9814,3353,5,8,-1
1004-HV-C-L-03,15310,2532,5817,2335,8703,4504,0,3,-1
1004-HV-C-L-04,14083,2911,6309,2672,10062,3165,0,2,-1
1004-HV-C-L-05,13803,3131,6578,3016,9686,2963,12,15,-1
1004-HV-C-L-06,13116,2919,6781,3277,10305,2777,8,21,-1
1005-HV-C-L-01,10909,2824,6646,12942,5372,211,152,148,-1
1005-HV-C-L-02,11963,2639,5826,13337,4874,220,123,222,-1
1005-HV-C-L-03,12057,2965,5644,13010,5046,189,101,192,-1
1005-HV-C-L-04,11202,2727,5690,13472,5128,354,140,491,-1
1005-HV-C-L-05,11741,2506,5775,13303,4961,305,148,465,-1
1005-HV-C-L-06,11825,2602,5356,13503,4854,361,159,544,-1
1005-HV-C-L-07,14355,2403,5121,13027,3789,206,96,207,-1
1006-HV-C-L-01,13563,1832,7065,13262,3167,87,164,64,-1
1006-HV-C-L-02,12018,1990,6923,11016,7024,36,176,21,-1
1006-HV-C-L-03,13346,2233,6947,9762,6703,31,161,21,-1
1006-HV-C-L-04,15169,2162,6569,11834,3351,25,67,27,-1
1006-HV-C-L-05,14674,2568,6434,11687,3733,29,55,24,-1
1006-HV-C-L-06,14123,2461,6862,8908,6763,15,69,3,-1
1006-HV-C-L-07,15314,2549,6760,4143,10347,15,70,6,-1
1007-HV-C-L-01,12401,2473,6293,9292,8433,65,203,44,-1
1007-HV-C-L-02,13368,2985,8138,6214,8351,18,127,3,-1
1007-HV-C-L-03,12295,3160,8624,7278,7652,27,160,8,-1
1007-HV-C-L-04,11182,3469,8639,7879,7831,29,172,3,-1
1007-HV-C-L-05,12014,2146,7834,11830,5119,105,146,10,-1
1007-HV-C-L-06,13624,2349,8454,11549,3005,84,123,16,-1
1007-HV-C-L-07,10461,2941,7964,9286,8283,59,195,15,-1
1009-HV-C-L-01,6828,1765,5538,15825,7401,490,884,473,-1
1009-HV-C-L-02,6891,1881,5147,15581,7947,534,752,471,-1
1009-HV-C-L-03,7718,1848,5749,16260,6324,428,598,279,-1
1009-HV-C-L-04,7143,1938,5716,16066,6910,454,587,390,-1
1009-HV-C-L-05,7387,1821,5718,15756,7154,356,670,342,-1
1009-HV-C-L-06,7767,1929,5964,15855,6470,334,593,292,-1
1009-HV-C-L-07,7809,1930,5957,15477,6654,469,564,344,-1
1009-HV-C-L-08,7288,1766,5907,16557,6427,434,592,233,-1
1012-HV-C-L-01,9946,3140,6228,12936,6608,111,196,39,-1
1012-HV-C-L-02,9365,3534,6658,13072,6219,136,175,45,-1
1012-HV-C-L-03,9772,3299,6452,13227,6010,141,240,63,-1
1012-HV-C-L-04,9894,3339,6584,12000,7015,149,167,56,-1
1012-HV-C-L-05,9574,3211,6359,12551,7125,153,186,45,-1
1012-HV-C-L-06,9617,3353,6702,12630,6384,183,253,82,-1
1013-HV-C-L-01,8134,3043,6317,13798,7377,248,166,121,-1
1013-HV-C-L-02,8547,2942,5965,13944,7293,202,182,129,-1
1013-HV-C-L-03,9425,2659,5931,14100,6570,220,198,101,-1
1013-HV-C-L-04,8083,2961,5627,14338,7700,198,158,139,-1
1013-HV-C-L-05,8437,2756,5722,14427,7145,300,212,205,-1
1013-HV-C-L-06,9188,2771,6248,14003,6547,199,155,93,-1
1013-HV-C-L-07,8301,2960,6339,13709,7312,262,169,152,-1
1014-HV-C-L-01,14312,2673,6576,10718,4731,82,98,14,-1
1014-HV-C-L-02,12970,2408,6887,12344,4385,88,112,10,-1
1014-HV-C-L-03,14236,2280,5852,12849,3797,90,88,12,-1
1014-HV-C-L-04,12298,3333,8161,5732,9505,33,139,3,-1
