1001-HV-C-L-01,0.303878775885,-1
1001-HV-C-L-02,0.330504537462,-1
1001-HV-C-L-03,0.356420213748,-1
1001-HV-C-L-04,0.350313056415,-1
1001-HV-C-L-05,0.3353955091,-1
1001-HV-C-L-06,0.348677774562,-1
1001-HV-C-L-07,0.34295254345,-1
1001-HV-C-L-08,0.312013304781,-1
1001-HV-C-L-09,0.345160384312,-1
1002-HV-C-L-01,0.197116626038,-1
1002-HV-C-L-02,0.237455898034,-1
1002-HV-C-L-03,0.124226103273,-1
1002-HV-C-L-04,0.130485608979,-1
1002-HV-C-L-05,0.220446540438,-1
1002-HV-C-L-06,0.115730480517,-1
1003-HV-C-L-01,0.176941640478,-1
1003-HV-C-L-02,0.220784217045,-1
1003-HV-C-L-03,0.177569140358,-1
1003-HV-C-L-04,0.149223984981,-1
1003-HV-C-L-05,0.120008644358,-1
1003-HV-C-L-06,0.110044874665,-1
1004-HV-C-L-01,0.168190797074,-1
1004-HV-C-L-02,0.155324490138,-1
1004-HV-C-L-03,0.182461152423,-1
1004-HV-C-L-04,0.196538419635,-1
1004-HV-C-L-05,0.149554529496,-1
1004-HV-C-L-06,0.207273234359,-1
1005-HV-C-L-01,0.42462756621,-1
1005-HV-C-L-02,0.399746704282,-1
1005-HV-C-L-03,0.383179164404,-1
1005-HV-C-L-04,0.402366901567,-1
1005-HV-C-L-05,0.39034165307,-1
1005-HV-C-L-06,0.373953768468,-1
1005-HV-C-L-07,0.341890576691,-1
1006-HV-C-L-01,0.340701482838,-1
1006-HV-C-L-02,0.36318555087,-1
1006-HV-C-L-03,0.349585418741,-1
1006-HV-C-L-04,0.351459984537,-1
1006-HV-C-L-05,0.33529923312,-1
1006-HV-C-L-06,0.348791993571,-1
1006-HV-C-L-07,0.333366661138,-1
1007-HV-C-L-01,0.275786540721,-1
1007-HV-C-L-02,0.264564843481,-1
1007-HV-C-L-03,0.266713634702,-1
1007-HV-C-L-04,0.266354058162,-1
1007-HV-C-L-05,0.243849182438,-1
1007-HV-C-L-06,0.264743864552,-1
1007-HV-C-L-07,0.272195398229,-1
1009-HV-C-L-01,0.465391673197,-1
1009-HV-C-L-02,0.44887651164,-1
1009-HV-C-L-03,0.453896534213,-1
1009-HV-C-L-04,0.465208380491,-1
1009-HV-C-L-05,0.47807417735,-1
1009-HV-C-L-06,0.448076194588,-1
1009-HV-C-L-07,0.452793838592,-1
1009-HV-C-L-08,0.497515328054,-1
1012-HV-C-L-01,0.306313898637,-1
1012-HV-C-L-02,0.304858947917,-1
1012-HV-C-L-03,0.34515562976,-1
1012-HV-C-L-04,0.32405987978,-1
1012-HV-C-L-05,0.326745688395,-1
1012-HV-C-L-06,0.333221218914,-1
1013-HV-C-L-01,0.359009235191,-1
1013-HV-C-L-02,0.424135666893,-1
1013-HV-C-L-03,0.383895351068,-1
1013-HV-C-L-04,0.422120793238,-1
1013-HV-C-L-05,0.423590417399,-1
1013-HV-C-L-06,0.399351387663,-1
1013-HV-C-L-07,0.412473233577,-1
1014-HV-C-L-01,0.36310647338,-1
1014-HV-C-L-02,0.385778198466,-1
1014-HV-C-L-03,0.332278098753,-1
1014-HV-C-L-04,0.347106142952,-1
1014-HV-C-L-05,0.341412832951,-1
1014-HV-C-L-06,0.343565370038,-1
1014-HV-C-L-07,0.345783545975,-1
1014-HV-C-L-08,0.33529378726,-1
1015-HV-C-L-01,0.340880895572,-1
1015-HV-C-L-02,0.362219251171,-1
1015-HV-C-L-03,0.32797268513,-1
1015-HV-C-L-04,0.331056274581,-1
1015-HV-C-L-05,0.325534757996,-1
1015-HV-C-L-06,0.312575770047,-1
1015-HV-C-L-07,0.339832617333,-1
1016-HV-C-L-01,0.387327636592,-1
1016-HV-C-L-02,0.428219320559,-1
1016-HV-C-L-03,0.361876751446,-1
1016-HV-C-L-04,0.303501843909,-1
1016-HV-C-L-05,0.34689842482,-1
1016-HV-C-L-06,0.353000734792,-1
1016-HV-C-L-07,0.3134758404,-1
1016-HV-C-L-08,0.369369573254,-1
1017-HV-C-L-01,0.42076717299,-1
1017-HV-C-L-02,0.434199669333,-1
1017-HV-C-L-03,0.428139848092,-1
1017-HV-C-L-04,0.416374983114,-1
1017-HV-C-L-05,0.406833703925,-1
1017-HV-C-L-06,0.417080039063,-1
1017-HV-C-L-07,0.412730402713,-1
1018-HV-C-L-01,0.261008705306,-1
1018-HV-C-L-02,0.26833696102,-1
1018-HV-C-L-03,0.275330580833,-1
1018-HV-C-L-04,0.276650693165,-1
1018-HV-C-L-05,0.282676609601,-1
1018-HV-C-L-06,0.309077651456,-1
1018-HV-C-L-07,0.314258630207,-1
1019-HV-C-L-01,0.439469836562,-1
1019-HV-C-L-02,0.470098284967,-1
1019-HV-C-L-03,0.447151899085,-1
1019-HV-C-L-04,0.458931350122,-1
1019-HV-C-L-05,0.425588641051,-1
1019-HV-C-L-06,0.42836720566,-1
1019-HV-C-L-07,0.389416721307,-1
1020-HV-C-L-01,0.343853004689,-1
1020-HV-C-L-02,0.325651593263,-1
1020-HV-C-L-03,0.252738689561,-1
1020-HV-C-L-04,0.296716822025,-1
1020-HV-C-L-05,0.385856841831,-1
1020-HV-C-L-06,0.331473416385,-1
1021-HV-C-L-01,0.329025317308,-1
1021-HV-C-L-02,0.348227894733,-1
1021-HV-C-L-03,0.354427600174,-1
1021-HV-C-L-04,0.312021389355,-1
1021-HV-C-L-05,0.349580296551,-1
1021-HV-C-L-06,0.332755742936,-1
1021-HV-C-L-07,0.30045763302,-1
1021-HV-C-L-08,0.28557819031,-1
1021-HV-C-L-09,0.251326077371,-1
1022-HV-C-L-01,0.338452572383,-1
1022-HV-C-L-02,0.221674134492,-1
1022-HV-C-L-03,0.379815888548,-1
1022-HV-C-L-04,0.285025832363,-1
1022-HV-C-L-05,0.206928502057,-1
1022-HV-C-L-06,0.291122811097,-1
1023-HV-C-L-01,0.101152396746,-1
1023-HV-C-L-02,0.0898621419734,-1
1023-HV-C-L-03,0.0977586182013,-1
1023-HV-C-L-04,0.0772630114689,-1
1023-HV-C-L-05,0.104141843011,-1
1023-HV-C-L-06,0.114704443199,-1
1024-HV-C-L-01,0.137544099073,-1
1024-HV-C-L-02,0.171976982691,-1
1024-HV-C-L-03,0.142825285539,-1
1024-HV-C-L-04,0.18063633805,-1
1024-HV-C-L-05,0.200821848853,-1
1026-HV-C-L-01,0.306346363037,-1
1026-HV-C-L-02,0.33089504871,-1
1026-HV-C-L-03,0.343542164374,-1
1026-HV-C-L-04,0.268821094452,-1
1026-HV-C-L-05,0.27759762575,-1
1026-HV-C-L-06,0.321288879853,-1
1027-HV-C-L-01,0.143630968238,-1
1027-HV-C-L-02,0.221002388886,-1
1027-HV-C-L-03,0.233787065145,-1
1027-HV-C-L-04,0.253511512447,-1
1027-HV-C-L-05,0.26800854056,-1
1027-HV-C-L-06,0.275335924443,-1
1027-HV-C-L-07,0.2391590617,-1
1031-HV-C-L-01,0.33819491521,-1
1031-HV-C-L-02,0.393042958893,-1
1031-HV-C-L-03,0.34959984576,-1
1031-HV-C-L-04,0.361654181963,-1
1031-HV-C-L-05,0.351467069958,-1
1031-HV-C-L-06,0.389457708898,-1
1031-HV-C-L-07,0.37833817371,-1
1032-HV-C-L-01,0.264964214858,-1
1032-HV-C-L-02,0.248107558568,-1
1032-HV-C-L-03,0.265569976781,-1
1032-HV-C-L-04,0.215267294934,-1
1032-HV-C-L-05,0.220945780941,-1
1032-HV-C-L-06,0.258746260022,-1
1032-HV-C-L-07,0.275604108195,-1
1033-HV-C-L-01,0.314607630031,-1
1033-HV-C-L-02,0.331435251779,-1
1033-HV-C-L-03,0.403333446062,-1
1033-HV-C-L-04,0.364545944405,-1
1033-HV-C-L-05,0.351402572034,-1
1033-HV-C-L-06,0.344701493973,-1
1033-HV-C-L-07,0.325206669599,-1
1033-HV-C-L-08,0.341618547579,-1
1033-HV-C-L-09,0.326059018005,-1
1033-HV-C-L-10,0.326324552974,-1
1034-HV-C-L-01,0.236024655395,-1
1034-HV-C-L-02,0.166857565938,-1
1034-HV-C-L-03,0.24815773886,-1
1034-HV-C-L-04,0.149087466772,-1
1034-HV-C-L-05,0.210362844611,-1
1035-HV-C-L-01,0.0762991463438,-1
1035-HV-C-L-02,0.109808171484,-1
1035-HV-C-L-03,0.0860415530705,-1
1035-HV-C-L-04,0.133560187371,-1
1035-HV-C-L-05,0.111101958958,-1
1036-HV-C-L-01,0.283364056073,-1
1036-HV-C-L-02,0.276554956511,-1
1036-HV-C-L-03,0.24570560937,-1
1036-HV-C-L-04,0.265546507243,-1
1036-HV-C-L-05,0.264603487737,-1
1038-HV-C-L-01,0.337737988908,-1
1038-HV-C-L-02,0.238626642768,-1
1038-HV-C-L-03,0.265599215403,-1
1038-HV-C-L-04,0.237932631055,-1
1039-HV-C-L-01,0.372600923753,-1
1039-HV-C-L-02,0.37738878986,-1
1039-HV-C-L-03,0.427531428772,-1
1039-HV-C-L-04,0.370393585178,-1
1039-HV-C-L-05,0.388404359829,-1
1039-HV-C-L-06,0.410475312539,-1
1040-HV-C-L-01,0.229777412416,-1
1040-HV-C-L-02,0.244053431767,-1
1040-HV-C-L-03,0.161681881279,-1
1040-HV-C-L-04,0.215779575897,-1
1040-HV-C-L-05,0.231302591431,-1
1041-HV-C-L-01,0.265603535195,-1
