1002-HV-C-L-03,0.046364097161,0.356807438553,0.213638369041,0.288036880713,0.545476189039,0.356807438553,0.435358710748,0.288036880713,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.0421488038549,0.349089846989,0.208177350582,0.277818397391,0.540083827565,0.349089846989,0.433224607273,0.277818397391,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.0612304307341,0.304555930556,0.168130922359,0.245648846331,0.523822571485,0.304555930556,0.347734578461,0.245648846331,1.0,1.0,0.975761635004,1.0,-1
1002-HV-C-L-03,0.0550095480794,0.320662823556,0.182540791134,0.260298087419,0.530400837407,0.320662823556,0.376336692186,0.260298087419,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.0461137144753,0.329689620044,0.190570311576,0.264977813345,0.532043127935,0.329689620044,0.397144380385,0.264977813345,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.05719006422,0.300404119474,0.168966634935,0.25022050418,0.52242544543,0.300404119474,0.351631871067,0.25022050418,1.0,1.0,0.970555635832,1.0,-1
1002-HV-C-L-03,0.0645835977148,0.291299294911,0.154707077395,0.231741271746,0.517409788904,0.291299294911,0.316653257533,0.231741271746,1.0,1.0,0.923014964353,1.0,-1
1002-HV-C-L-03,0.0485598204379,0.34342568808,0.197359397159,0.26770839708,0.538177174022,0.34342568808,0.409373459023,0.26770839708,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.06611170651,0.291550396237,0.158341963031,0.24039055233,0.522004984563,0.291550396237,0.32509859876,0.24039055233,1.0,1.0,0.911696598739,1.0,-1
1002-HV-C-L-03,0.0740836388759,0.33895289119,0.22952339938,0.328975886685,0.572803455774,0.33895289119,0.408753292015,0.328975886685,1.0,1.0,0.848266730192,1.0,-1
1002-HV-C-L-03,0.0710652352361,0.300355479457,0.178589502538,0.268518018058,0.547120661651,0.300355479457,0.334315507821,0.268518018058,1.0,1.0,0.839796497762,1.0,-1
1002-HV-C-L-03,0.0869800810971,0.396461353428,0.260867286226,0.391059982003,0.617954133503,0.396461353428,0.471991277626,0.391059982003,1.0,1.0,0.898248786665,1.0,-1
1002-HV-C-L-03,0.09963315169,0.395377109114,0.251145137278,0.377416016802,0.617195595281,0.395377109114,0.460084538522,0.377416016802,1.0,1.0,0.893349470888,1.0,-1
1002-HV-C-L-03,0.0804666049571,0.323163943844,0.198604491136,0.29849620394,0.559871501401,0.323163943844,0.366982900908,0.29849620394,1.0,1.0,0.827522708835,1.0,-1
1002-HV-C-L-03,0.0730137869281,0.407749817758,0.277308099883,0.401690305512,0.622043196518,0.407749817758,0.48853438448,0.401690305512,1.0,1.0,0.892200884332,1.0,-1
1002-HV-C-L-03,0.0705803992967,0.312020315565,0.202062860002,0.322813257873,0.563102626964,0.312020315565,0.385527871694,0.322813257873,1.0,0.895545511252,0.783634181319,1.0,-1
1002-HV-C-L-03,0.111939801408,0.163788120054,0.0378422383388,0.152621793408,0.474903142527,0.166185187049,0.0840371805943,0.152621793408,1.0,1.0,0.282786511622,1.0,-1
1002-HV-C-L-03,0.103063428816,0.306185566605,0.184227151876,0.3132404271,0.569744507703,0.306185566605,0.352342365944,0.3132404271,1.0,0.894416581635,0.722988476173,1.0,-1
1002-HV-C-L-03,0.102153689076,0.334548548848,0.185499210614,0.297063183998,0.572415029339,0.334548548848,0.354043277713,0.297063183998,1.0,1.0,0.790229341848,1.0,-1
1002-HV-C-L-03,0.0819108338206,0.389658743259,0.221940220756,0.290017594675,0.590175415908,0.389658743259,0.396841531677,0.290017594675,1.0,1.0,0.947445355617,1.0,-1
1002-HV-C-L-03,0.046731229839,0.439415847643,0.279539711255,0.327033367374,0.609044097358,0.439415847643,0.485181550657,0.327033367374,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.118853915388,0.372691054483,0.202179270449,0.319069192878,0.585200596661,0.372691054483,0.387972569276,0.319069192878,1.0,1.0,0.88367820478,1.0,-1
1002-HV-C-L-03,0.12724031459,0.38694758098,0.209006847847,0.335612967439,0.594994491339,0.38694758098,0.402640756158,0.335612967439,1.0,1.0,0.901817315321,1.0,-1
1002-HV-C-L-03,0.110103201476,0.378921737174,0.203933586678,0.316027022331,0.584817543881,0.378921737174,0.390814727996,0.316027022331,1.0,1.0,0.888934984913,1.0,-1
1002-HV-C-L-03,0.0930452616579,0.399322536717,0.234180816558,0.338325677609,0.598543601642,0.399322536717,0.428853200926,0.338325677609,1.0,1.0,0.94286082685,1.0,-1
1002-HV-C-L-03,0.0793596904026,0.417659385754,0.247686229103,0.337993157229,0.601512678046,0.417659385754,0.452839390931,0.337993157229,1.0,1.0,1.0,1.0,-1
1002-HV-C-L-03,0.083385716515,0.405791405104,0.242206372556,0.331401654676,0.6001422939,0.405791405104,0.438202792331,0.331401654676,1.0,1.0,0.999235936642,1.0,-1
1002-HV-C-L-03,0.0826149955421,0.246781109114,0.116189568653,0.217395720406,0.504637575705,0.246781109114,0.248612245451,0.217395720406,1.0,1.0,0.712633175858,1.0,-1
1002-HV-C-L-03,0.0992060141897,0.222158556677,0.0943382042214,0.206931238857,0.500578887177,0.222447977153,0.198229372694,0.206931238857,1.0,1.0,0.57806634686,1.0,-1
1002-HV-C-L-03,0.101273753135,0.21678587905,0.0899604069465,0.20588703528,0.500504127927,0.217446605661,0.190564617718,0.20588703528,1.0,1.0,0.548636768811,1.0,-1
