1001-HV-C-L-01,77.4890878506,-1
1001-HV-C-L-02,84.2786570528,-1
1001-HV-C-L-03,90.8871545056,-1
1001-HV-C-L-04,89.3298293858,-1
1001-HV-C-L-05,85.5258548205,-1
1001-HV-C-L-06,88.9128325134,-1
1001-HV-C-L-07,87.4528985797,-1
1001-HV-C-L-08,79.5633927192,-1
1001-HV-C-L-09,88.0158979995,-1
1002-HV-C-L-01,50.2647396396,-1
1002-HV-C-L-02,60.5512539987,-1
1002-HV-C-L-03,31.6776563347,-1
1002-HV-C-L-04,33.2738302897,-1
1002-HV-C-L-05,56.2138678118,-1
1002-HV-C-L-06,29.5112725318,-1
1003-HV-C-L-01,45.1201183218,-1
1003-HV-C-L-02,56.2999753466,-1
1003-HV-C-L-03,45.2801307912,-1
1003-HV-C-L-04,38.0521161702,-1
1003-HV-C-L-05,30.6022043114,-1
1003-HV-C-L-06,28.0614430395,-1
1004-HV-C-L-01,42.8886532538,-1
1004-HV-C-L-02,39.6077449851,-1
1004-HV-C-L-03,46.5275938679,-1
1004-HV-C-L-04,50.1172970069,-1
1004-HV-C-L-05,38.1364050214,-1
1004-HV-C-L-06,52.8546747615,-1
1005-HV-C-L-01,108.280029383,-1
1005-HV-C-L-02,101.935409592,-1
1005-HV-C-L-03,97.7106869231,-1
1005-HV-C-L-04,102.6035599,-1
1005-HV-C-L-05,99.5371215329,-1
1005-HV-C-L-06,95.3582109594,-1
1005-HV-C-L-07,87.1820970562,-1
1006-HV-C-L-01,86.8788781236,-1
1006-HV-C-L-02,92.6123154718,-1
1006-HV-C-L-03,89.1442817789,-1
1006-HV-C-L-04,89.622296057,-1
1006-HV-C-L-05,85.5013044456,-1
1006-HV-C-L-06,88.9419583607,-1
1006-HV-C-L-07,85.0084985901,-1
1007-HV-C-L-01,70.3255678838,-1
1007-HV-C-L-02,67.4640350877,-1
1007-HV-C-L-03,68.011976849,-1
1007-HV-C-L-04,67.9202848312,-1
1007-HV-C-L-05,62.1815415216,-1
1007-HV-C-L-06,67.5096854609,-1
1007-HV-C-L-07,69.4098265484,-1
1009-HV-C-L-01,118.674876665,-1
1009-HV-C-L-02,114.463510468,-1
1009-HV-C-L-03,115.743616224,-1
1009-HV-C-L-04,118.628137025,-1
1009-HV-C-L-05,121.908915224,-1
1009-HV-C-L-06,114.25942962,-1
1009-HV-C-L-07,115.462428841,-1
1009-HV-C-L-08,126.866408654,-1
1012-HV-C-L-01,78.1100441523,-1
1012-HV-C-L-02,77.7390317188,-1
1012-HV-C-L-03,88.0146855889,-1
1012-HV-C-L-04,82.6352693439,-1
1012-HV-C-L-05,83.3201505406,-1
1012-HV-C-L-06,84.971410823,-1
1013-HV-C-L-01,91.5473549737,-1
1013-HV-C-L-02,108.154595058,-1
1013-HV-C-L-03,97.8933145225,-1
1013-HV-C-L-04,107.640802276,-1
1013-HV-C-L-05,108.015556437,-1
1013-HV-C-L-06,101.834603854,-1
1013-HV-C-L-07,105.180674562,-1
1014-HV-C-L-01,92.592150712,-1
1014-HV-C-L-02,98.3734406089,-1
1014-HV-C-L-03,84.7309151819,-1
1014-HV-C-L-04,88.5120664527,-1
1014-HV-C-L-05,87.0602724026,-1
1014-HV-C-L-06,87.6091693598,-1
1014-HV-C-L-07,88.1748042236,-1
1014-HV-C-L-08,85.4999157514,-1
1015-HV-C-L-01,86.9246283709,-1
1015-HV-C-L-02,92.3659090486,-1
1015-HV-C-L-03,83.6330347081,-1
1015-HV-C-L-04,84.4193500182,-1
1015-HV-C-L-05,83.0113632889,-1
1015-HV-C-L-06,79.706821362,-1
1015-HV-C-L-07,86.6573174198,-1
1016-HV-C-L-01,98.7685473311,-1
1016-HV-C-L-02,109.195926743,-1
1016-HV-C-L-03,92.2785716188,-1
1016-HV-C-L-04,77.3929701968,-1
1016-HV-C-L-05,88.4590983292,-1
1016-HV-C-L-06,90.0151873719,-1
1016-HV-C-L-07,79.936339302,-1
1016-HV-C-L-08,94.1892411799,-1
1017-HV-C-L-01,107.295629112,-1
1017-HV-C-L-02,110.72091568,-1
1017-HV-C-L-03,109.175661263,-1
1017-HV-C-L-04,106.175620694,-1
1017-HV-C-L-05,103.742594501,-1
1017-HV-C-L-06,106.355409961,-1
1017-HV-C-L-07,105.246252692,-1
1018-HV-C-L-01,66.5572198529,-1
1018-HV-C-L-02,68.4259250602,-1
1018-HV-C-L-03,70.2092981124,-1
1018-HV-C-L-04,70.545926757,-1
1018-HV-C-L-05,72.0825354482,-1
1018-HV-C-L-06,78.8148011213,-1
1018-HV-C-L-07,80.1359507028,-1
1019-HV-C-L-01,112.064808323,-1
1019-HV-C-L-02,119.875062666,-1
1019-HV-C-L-03,114.023734267,-1
1019-HV-C-L-04,117.027494281,-1
1019-HV-C-L-05,108.525103468,-1
1019-HV-C-L-06,109.233637443,-1
1019-HV-C-L-07,99.3012639334,-1
1020-HV-C-L-01,87.6825161958,-1
1020-HV-C-L-02,83.041156282,-1
1020-HV-C-L-03,64.4483658381,-1
1020-HV-C-L-04,75.6627896163,-1
1020-HV-C-L-05,98.393494667,-1
1020-HV-C-L-06,84.5257211781,-1
1021-HV-C-L-01,83.9014559134,-1
1021-HV-C-L-02,88.7981131568,-1
1021-HV-C-L-03,90.3790380445,-1
1021-HV-C-L-04,79.5654542855,-1
1021-HV-C-L-05,89.1429756204,-1
1021-HV-C-L-06,84.8527144487,-1
1021-HV-C-L-07,76.6166964201,-1
1021-HV-C-L-08,72.822438529,-1
1021-HV-C-L-09,64.0881497295,-1
1022-HV-C-L-01,86.3054059576,-1
1022-HV-C-L-02,56.5269042953,-1
1022-HV-C-L-03,96.8530515797,-1
1022-HV-C-L-04,72.6815872525,-1
1022-HV-C-L-05,52.7667680245,-1
1022-HV-C-L-06,74.2363168297,-1
1023-HV-C-L-01,25.7938611701,-1
1023-HV-C-L-02,22.9148462032,-1
1023-HV-C-L-03,24.9284476413,-1
1023-HV-C-L-04,19.7020679246,-1
1023-HV-C-L-05,26.5561699678,-1
1023-HV-C-L-06,29.2496330158,-1
1024-HV-C-L-01,35.0737452637,-1
1024-HV-C-L-02,43.8541305863,-1
1024-HV-C-L-03,36.4204478125,-1
1024-HV-C-L-04,46.0622662028,-1
1024-HV-C-L-05,51.2095714576,-1
1026-HV-C-L-01,78.1183225743,-1
1026-HV-C-L-02,84.3782374211,-1
1026-HV-C-L-03,87.6032519155,-1
1026-HV-C-L-04,68.5493790852,-1
1026-HV-C-L-05,70.7873945663,-1
1026-HV-C-L-06,81.9286643626,-1
1027-HV-C-L-01,36.6258969006,-1
1027-HV-C-L-02,56.355609166,-1
1027-HV-C-L-03,59.615701612,-1
1027-HV-C-L-04,64.6454356741,-1
1027-HV-C-L-05,68.3421778428,-1
1027-HV-C-L-06,70.210660733,-1
1027-HV-C-L-07,60.9855607335,-1
1031-HV-C-L-01,86.2397033785,-1
1031-HV-C-L-02,100.225954518,-1
1031-HV-C-L-03,89.1479606687,-1
1031-HV-C-L-04,92.2218164005,-1
1031-HV-C-L-05,89.6241028393,-1
1031-HV-C-L-06,99.3117157691,-1
1031-HV-C-L-07,96.4762342962,-1
1032-HV-C-L-01,67.5658747888,-1
1032-HV-C-L-02,63.2674274349,-1
1032-HV-C-L-03,67.720344079,-1
1032-HV-C-L-04,54.8931602082,-1
1032-HV-C-L-05,56.3411741399,-1
1032-HV-C-L-06,65.9802963055,-1
1032-HV-C-L-07,70.2790475898,-1
1033-HV-C-L-01,80.224945658,-1
1033-HV-C-L-02,84.5159892035,-1
1033-HV-C-L-03,102.850028746,-1
1033-HV-C-L-04,92.9592158233,-1
1033-HV-C-L-05,89.6076558686,-1
1033-HV-C-L-06,87.898880963,-1
1033-HV-C-L-07,82.9277007477,-1
1033-HV-C-L-08,87.1127296326,-1
1033-HV-C-L-09,83.1450495912,-1
1033-HV-C-L-10,83.2127610083,-1
1034-HV-C-L-01,60.1862871256,-1
1034-HV-C-L-02,42.5486793141,-1
1034-HV-C-L-03,63.2802234092,-1
1034-HV-C-L-04,38.0173040268,-1
1034-HV-C-L-05,53.6425253757,-1
1035-HV-C-L-01,19.4562823177,-1
1035-HV-C-L-02,28.0010837285,-1
1035-HV-C-L-03,21.940596033,-1
1035-HV-C-L-04,34.0578477797,-1
1035-HV-C-L-05,28.3309995344,-1
1036-HV-C-L-01,72.2578342986,-1
1036-HV-C-L-02,70.5215139102,-1
1036-HV-C-L-03,62.6549303893,-1
1036-HV-C-L-04,67.7143593469,-1
1036-HV-C-L-05,67.473889373,-1
1038-HV-C-L-01,86.1231871716,-1
1038-HV-C-L-02,60.8497939058,-1
1038-HV-C-L-03,67.7277999279,-1
1038-HV-C-L-04,60.6728209191,-1
1039-HV-C-L-01,95.013235557,-1
1039-HV-C-L-02,96.2341414143,-1
1039-HV-C-L-03,109.020514337,-1
1039-HV-C-L-04,94.4503642204,-1
1039-HV-C-L-05,99.0431117564,-1
1039-HV-C-L-06,104.671204697,-1
1040-HV-C-L-01,58.593240166,-1
1040-HV-C-L-02,62.2336251007,-1
1040-HV-C-L-03,41.228879726,-1
1040-HV-C-L-04,55.0237918536,-1
1040-HV-C-L-05,58.982160815,-1
1041-HV-C-L-01,67.7289014747,-1
1041-HV-C-L-02,63.4502202921,-1
1041-HV-C-L-03,67.0630156305,-1
1041-HV-C-L-04,67.8503860908,-1
1041-HV-C-L-05,65.4533396851,-1
1042-HV-C-L-01,83.2742447191,-1
1042-HV-C-L-02,63.6996202589,-1
1042-HV-C-L-03,66.7078608154,-1
1042-HV-C-L-04,68.6387340337,-1
1042-HV-C-L-05,69.23582096,-1
1043-HV-C-L-01,85.8526817319,-1
1043-HV-C-L-02,68.8921861467,-1
1043-HV-C-L-03,69.8598532585,-1
1043-HV-C-L-04,70.0090174024,-1
1043-HV-C-L-05,63.654443934,-1
1044-HV-C-L-01,101.94419485,-1
1044-HV-C-L-02,66.1259569914,-1
1044-HV-C-L-03,76.7634665761,-1
1044-HV-C-L-04,71.1367811082,-1
1044-HV-C-L-05,75.684334989,-1
1045-HV-C-L-01,64.0326410583,-1
1045-HV-C-L-02,79.3889914565,-1
1045-HV-C-L-03,74.8652458173,-1
1045-HV-C-L-04,71.3106351314,-1
1045-HV-C-L-05,89.2608281916,-1
1046-HV-C-L-01,31.073455338,-1
1046-HV-C-L-02,44.1825804559,-1
1046-HV-C-L-03,57.7604842094,-1
1046-HV-C-L-04,48.1272315865,-1
1046-HV-C-L-05,55.6859009214,-1
1046-HV-C-L-06,44.3521300727,-1
1047-HV-C-L-01,68.2940945304,-1
1047-HV-C-L-02,78.47558085,-1
1047-HV-C-L-03,96.1744560737,-1
1047-HV-C-L-04,84.5710124308,-1
1047-HV-C-L-05,83.6090203879,-1
1047-HV-C-L-06,98.1917475041,-1
1048-HV-C-L-01,62.5527935467,-1
1048-HV-C-L-02,82.0373926268,-1
1048-HV-C-L-03,73.2233084425,-1
1048-HV-C-L-04,74.195827952,-1
1048-HV-C-L-05,69.8169918498,-1
1048-HV-C-L-06,74.750849565,-1
1048-HV-C-L-07,49.9583756497,-1
1049-HV-C-L-01,82.9051828606,-1
1049-HV-C-L-02,71.1176489163,-1
1049-HV-C-L-03,73.0737924275,-1
1049-HV-C-L-04,69.4337657989,-1
1049-HV-C-L-05,78.6855522524,-1
1049-HV-C-L-06,78.6855522524,-1
1050-HV-C-L-01,84.3138022826,-1
1050-HV-C-L-02,83.1183686356,-1
1050-HV-C-L-03,78.5121476075,-1
1050-HV-C-L-04,80.8894511065,-1
1050-HV-C-L-05,82.0135468839,-1
1051-HV-C-L-01,90.1378670684,-1
1051-HV-C-L-02,82.4897951105,-1
1051-HV-C-L-03,86.0244750399,-1
1051-HV-C-L-04,98.0658188023,-1
1051-HV-C-L-05,88.1234055287,-1
1051-HV-C-L-06,95.2415173818,-1
1052-HV-C-L-01,78.0751651474,-1
1052-HV-C-L-02,78.9515366534,-1
1052-HV-C-L-03,71.2394906992,-1
1052-HV-C-L-04,89.3217384336,-1
1052-HV-C-L-05,66.984974106,-1
1052-HV-C-L-06,71.6100831288,-1
1055-HV-C-L-01,74.2592086349,-1
1055-HV-C-L-02,68.036535514,-1
1055-HV-C-L-03,68.3411808313,-1
1055-HV-C-L-04,61.9360616585,-1
1055-HV-C-L-05,85.2139206078,-1
1056-HV-C-L-01,70.9286783586,-1
1056-HV-C-L-02,80.7967361876,-1
1056-HV-C-L-03,78.3782649359,-1
1056-HV-C-L-04,79.4037151504,-1
1056-HV-C-L-05,80.9050114819,-1
1057-HV-C-L-01,73.1072010242,-1
1057-HV-C-L-02,79.7934780577,-1
1057-HV-C-L-03,71.0367751618,-1
1057-HV-C-L-04,70.290121773,-1
1057-HV-C-L-05,63.4188910826,-1
1061-HV-C-L-01,103.842772873,-1
1061-HV-C-L-02,95.2067737152,-1
1061-HV-C-L-03,105.55017537,-1
1061-HV-C-L-04,109.929402896,-1
1062-HV-C-L-01,49.045670243,-1
1062-HV-C-L-02,48.577955692,-1
1062-HV-C-L-03,56.0522071314,-1
1062-HV-C-L-04,65.509469807,-1
1062-HV-C-L-05,67.3326834527,-1
1063-HV-C-L-01,71.8381914241,-1
1063-HV-C-L-02,61.8282534824,-1
1063-HV-C-L-03,57.1877514797,-1
1063-HV-C-L-04,56.7233587758,-1
1063-HV-C-L-05,65.2523019408,-1
1064-HV-C-L-01,114.554980141,-1
1064-HV-C-L-02,108.693568174,-1
1064-HV-C-L-03,108.106852542,-1
1064-HV-C-L-04,101.365978398,-1
1064-HV-C-L-05,100.824809137,-1
1066-HV-C-L-01,45.3591507102,-1
1066-HV-C-L-02,44.8969034683,-1
1066-HV-C-L-03,57.8039818596,-1
1066-HV-C-L-04,45.3936823712,-1
