1008-HV-C-L-01,1629,692,4603,3506,9334,2275,4611,13350,1
1008-HV-C-L-02,1596,670,4544,3319,9588,2140,4528,13615,1
1008-HV-C-L-03,1476,657,4644,3470,9910,2243,4381,13219,1
1008-HV-C-L-04,1368,630,4784,3131,9342,2144,4621,13980,1
1008-HV-C-L-05,1541,697,4739,3257,9796,2363,4649,12958,1
1008-HV-C-L-06,1616,643,4647,3693,9545,2179,4514,13163,1
1008-HV-C-L-07,1705,693,4771,3811,9153,2209,4464,13194,1
1010-HV-C-L-01,1264,785,4676,4879,11454,2472,3975,10495,1
1010-HV-C-L-02,1252,795,4742,4538,11280,2502,4039,10852,1
1010-HV-C-L-03,1212,702,4588,4510,11312,2326,4058,11292,1
1010-HV-C-L-04,1336,687,4712,4526,11079,2219,4244,11197,1
1010-HV-C-L-05,1283,729,4615,5046,11401,2232,4034,10660,1
1011-HV-C-L-01,1401,672,4536,3155,10033,2356,4585,13262,1
1011-HV-C-L-02,1410,742,4657,5206,10442,2450,4010,11083,1
1011-HV-C-L-03,1383,554,4903,3164,8889,2128,4682,14297,1
1011-HV-C-L-04,1186,511,5021,3461,9433,2088,4479,13821,1
1011-HV-C-L-05,1112,449,4850,3234,10155,1952,4509,13739,1
1011-HV-C-L-06,1398,506,4771,2996,9638,2094,4615,13982,1
1025-HV-C-L-01,1841,351,4659,1643,7052,1871,5437,17146,1
1025-HV-C-L-02,1548,538,4905,1887,7764,1791,5180,16387,1
1025-HV-C-L-03,1488,465,4605,1843,8098,1672,4940,16889,1
1025-HV-C-L-04,1685,486,4691,1806,7377,1993,5340,16622,1
1025-HV-C-L-05,1581,363,4648,1580,7355,1850,5132,17491,1
1025-HV-C-L-06,1682,386,4610,1759,7362,1947,5275,16979,1
1028-HV-C-L-01,1501,520,4476,3267,9420,1942,4354,14520,1
1028-HV-C-L-02,1517,649,4342,3538,10115,2099,4247,13493,1
1028-HV-C-L-03,1519,581,4221,3556,10510,2064,4099,13450,1
1028-HV-C-L-04,1857,461,4773,2943,8228,2311,5114,14313,1
1028-HV-C-L-05,1225,542,4585,2912,9716,2202,4427,14391,1
1028-HV-C-L-06,1216,487,4682,3031,9477,2167,4403,14537,1
1028-HV-C-L-07,1470,524,4541,2962,9295,2277,4569,14362,1
1028-HV-C-L-08,1547,497,4713,3130,8697,2105,4752,14559,1
1028-HV-C-L-09,1334,515,4801,2997,9315,2105,4664,14269,1
1029-HV-C-L-01,1340,442,5083,2029,8667,1832,5252,15355,1
1029-HV-C-L-02,1546,484,5155,2250,8543,1823,5647,14552,1
1029-HV-C-L-03,1460,489,5069,2118,8604,1808,5519,14933,1
1029-HV-C-L-04,1627,517,4699,1930,8526,1860,5401,15440,1
1029-HV-C-L-05,1468,509,5005,1996,8447,1860,5562,15153,1
1029-HV-C-L-06,1575,464,4863,1923,8275,1819,5332,15749,1
1029-HV-C-L-07,1684,450,4737,1808,8251,1862,5315,15893,1
1029-HV-C-L-08,1612,447,4890,1818,8144,1743,5563,15783,1
1030-HV-C-L-01,1937,470,4498,1696,6968,1852,5514,17065,1
1030-HV-C-L-02,1975,480,4435,1611,6814,1966,5523,17196,1
1030-HV-C-L-03,2081,429,4745,1640,6734,1966,5626,16779,1
1030-HV-C-L-04,1983,448,4596,1696,7191,1902,5382,16802,1
1030-HV-C-L-05,2287,523,4565,1760,6641,1961,5719,16544,1
1030-HV-C-L-06,1874,443,4634,1804,7473,1843,5332,16597,1
1037-HV-C-L-01,1597,758,5169,4024,9212,2405,4874,11961,1
1037-HV-C-L-02,1423,757,5070,3638,9552,2474,4948,12138,1
1037-HV-C-L-03,1560,860,5187,3577,9105,2601,5120,11990,1
1037-HV-C-L-04,1630,886,4953,3881,9084,2640,4983,11943,1
1037-HV-C-L-05,1589,862,5047,4039,9130,2558,4940,11835,1
1053-HV-C-L-01,1738,716,5055,3427,8860,2168,4928,13108,1
1053-HV-C-L-02,1576,676,5039,3544,9000,2161,4892,13112,1
1053-HV-C-L-03,1613,714,4949,3854,9262,2274,4681,12653,1
1053-HV-C-L-04,1559,691,4902,3682,8958,2382,4812,13014,1
1053-HV-C-L-05,1852,769,4893,3681,8687,2588,4747,12783,1
1053-HV-C-L-06,1847,777,4846,3566,8549,2512,4911,12992,1
1054-HV-C-L-01,1339,629,4823,4668,10375,2351,4167,11648,1
1054-HV-C-L-02,1324,596,4956,4728,10404,2474,4127,11391,1
1054-HV-C-L-03,1405,559,4870,4501,10912,2346,4228,11179,1
1054-HV-C-L-04,1414,561,5181,4074,9864,2493,4583,11830,1
1054-HV-C-L-05,1285,480,4675,3834,10126,2098,4406,13096,1
1058-HV-C-L-01,1447,207,4387,959,6329,1489,5020,20162,1
1058-HV-C-L-02,1373,161,4009,853,6689,1302,4674,20939,1
1058-HV-C-L-03,1355,168,4343,780,6700,1360,4879,20415,1
1058-HV-C-L-04,1404,214,4260,941,6815,1553,4950,19863,1
1058-HV-C-L-05,1397,288,4154,858,6361,1415,4746,20781,1
1059-HV-C-L-01,1468,482,4539,2016,8398,2016,4934,16147,1
1059-HV-C-L-02,1439,505,4680,2180,8429,2003,4963,15801,1
1059-HV-C-L-03,1426,335,4362,1750,8242,1746,4769,17370,1
1059-HV-C-L-04,1448,323,4396,1708,8581,1864,4715,16965,1
1059-HV-C-L-05,1368,333,4327,1587,8247,1779,4759,17600,1
1060-HV-C-L-01,1670,332,4470,1423,7176,1685,5256,17988,1
1060-HV-C-L-02,1598,492,4714,1544,6997,1624,5226,17805,1
1060-HV-C-L-03,1513,275,4700,1144,6974,1488,5317,18589,1
1060-HV-C-L-04,1653,255,4714,1348,6551,1551,5400,18528,1
1060-HV-C-L-05,1576,304,4622,1236,6703,1586,5317,18656,1
1065-HV-C-L-01,1492,547,4691,3302,10072,2090,4745,13061,1
1065-HV-C-L-02,1552,488,4809,3149,9461,2060,5063,13418,1
1065-HV-C-L-03,1246,477,4285,2872,10077,1851,4422,14770,1
1065-HV-C-L-04,1625,708,4771,3073,8748,2389,5210,13476,1
1065-HV-C-L-05,1567,637,4634,3041,9177,2156,5108,13680,1
1070-HV-C-L-01,2038,422,4345,1289,6378,1805,5317,18406,1
1070-HV-C-L-02,1954,411,4242,1356,6336,1783,5204,18714,1
1070-HV-C-L-03,1960,445,4243,1229,5991,1844,5287,19001,1
1070-HV-C-L-04,2010,425,3993,1293,6024,1758,4969,19528,1
1070-HV-C-L-05,1911,460,3917,1291,6393,1714,4755,19559,1
1072-HV-C-L-01,1770,700,4723,2323,7640,2182,5367,15295,1
1072-HV-C-L-02,1792,603,4785,2508,7508,2069,5452,15283,1
1072-HV-C-L-03,1905,548,4475,2450,8277,2230,4911,15204,1
1072-HV-C-L-04,1724,513,4693,2262,7989,2015,5097,15707,1
1072-HV-C-L-05,1747,598,4688,2492,8123,2213,4930,15209,1
1072-HV-C-L-06,1775,556,4139,2135,8157,1978,4673,16587,1
1073-HV-C-L-01,1845,446,4639,1692,6596,1913,5318,17551,1
1073-HV-C-L-02,1805,413,4590,1674,6706,1948,5233,17631,1
1073-HV-C-L-03,1837,455,4396,1642,6809,1819,5235,17807,1
1073-HV-C-L-04,1771,373,4534,1506,6768,1924,5224,17900,1
1073-HV-C-L-05,1937,499,4647,1720,6370,1861,5469,17497,1
1073-HV-C-L-06,1823,509,4474,1620,6725,1900,5279,17670,1
1073-HV-C-L-07,1813,454,4523,1563,6692,1751,5340,17864,1
1075-HV-C-L-01,1695,577,4800,2390,7609,2093,5231,15605,1
1075-HV-C-L-02,1794,603,4354,2203,7015,2217,4899,16915,1
1075-HV-C-L-03,1812,600,4389,2115,6835,2120,4937,17192,1
1075-HV-C-L-04,1828,592,4313,2289,6891,2204,4862,17021,1
1075-HV-C-L-05,1821,559,4203,2124,6837,2159,4761,17536,1
1076-HV-C-L-01,1853,597,4390,2020,6911,1996,4834,17399,1
1076-HV-C-L-02,1880,660,4174,2037,6939,1989,4523,17798,1
1076-HV-C-L-03,1868,594,4506,2106,6797,1974,4912,17243,1
1076-HV-C-L-04,2063,616,4224,2091,6747,2013,4823,17423,1
1076-HV-C-L-05,1927,672,4345,2213,6838,1982,4736,17287,1
1077-HV-C-L-01,1651,378,4705,1764,7949,1781,5336,16436,1
1077-HV-C-L-02,1504,352,4793,1715,8081,1644,5359,16552,1
1077-HV-C-L-03,1463,398,4664,1687,8002,1736,5210,16840,1
1077-HV-C-L-04,1471,385,4665,1728,8037,1637,5225,16852,1
1077-HV-C-L-05,1263,313,4409,1687,8755,1581,4587,17405,1
1077-HV-C-L-06,1326,378,4291,1756,9021,1566,4648,17014,1
1086-HV-C-L-01,1391,268,4269,1256,7291,1616,4910,18999,1
1087-HV-C-L-01,1634,383,4429,1717,7474,1780,4958,17625,1
1087-HV-C-L-02,1511,280,4618,1474,7156,1692,5204,18065,1
1087-HV-C-L-03,1522,287,4553,1327,7224,1696,5155,18236,1
1087-HV-C-L-04,1634,277,4356,1239,6883,1552,5126,18933,1
1087-HV-C-L-05,1488,276,4647,1139,7019,1635,5108,18688,1
1094-HV-C-L-01,1369,155,4165,748,6016,1295,4815,21437,1
1094-HV-C-L-02,1524,107,4377,712,5641,1249,5114,21276,1
1094-HV-C-L-03,1646,264,4539,1103,5744,1452,5089,20163,1
1094-HV-C-L-04,1684,265,4255,892,5422,1336,5076,21070,1
1094-HV-C-L-05,1455,191,4564,775,5776,1206,5178,20855,1
1096-HV-C-L-01,1447,160,4247,898,6766,1577,4649,20256,1
1096-HV-C-L-02,1427,249,4129,944,7391,1629,4740,19491,1
1096-HV-C-L-03,1425,174,4397,958,7164,1531,4953,19398,1
1096-HV-C-L-04,1372,180,4296,876,7124,1481,4788,19883,1
1096-HV-C-L-05,1476,168,4530,915,6948,1495,5152,19316,1
1097-HV-C-L-01,1903,898,4850,3770,8588,2676,4726,12589,1
1097-HV-C-L-02,1874,935,5035,3697,8399,2692,4923,12445,1
1097-HV-C-L-03,1751,966,5018,3545,8640,2574,4804,12702,1
1097-HV-C-L-04,1785,807,4996,3339,8792,2699,5099,12483,1
1097-HV-C-L-05,1675,843,5066,3396,8656,2662,5152,12550,1
1107-HV-C-L-01,1480,273,4568,1166,6645,1479,5039,19350,1
1107-HV-C-L-02,1427,305,4503,1184,6732,1458,5003,19388,1
1107-HV-C-L-03,1444,319,4556,1128,6599,1422,5053,19479,1
1107-HV-C-L-04,1296,292,4579,1106,6770,1362,5051,19544,1
1107-HV-C-L-05,1346,320,4816,1224,6720,1491,5281,18802,1
1108-HV-C-L-01,1541,457,4480,1997,8234,1983,4783,16525,1
1108-HV-C-L-02,1643,468,4495,1950,8199,1945,4864,16436,1
1108-HV-C-L-03,1704,441,4484,2397,8443,2063,4821,15647,1
1108-HV-C-L-04,1627,480,4509,1866,8228,1931,4869,16490,1
1108-HV-C-L-05,1613,536,4461,2500,8642,2033,4797,15418,1
1109-HV-C-L-01,1847,379,4367,1268,6746,1582,5109,18702,1
1109-HV-C-L-02,1844,419,4126,1389,7015,1608,4977,18622,1
1109-HV-C-L-03,1760,419,3987,1130,7238,1550,4775,19141,1
1109-HV-C-L-04,1883,402,3988,1251,6950,1640,4780,19106,1
1109-HV-C-L-05,1906,454,4003,1210,6553,1602,4852,19420,1
1113-HV-C-L-01,1782,487,4192,2064,8590,2072,4757,16056,1
1113-HV-C-L-02,1914,683,4548,2829,8433,2469,4840,14284,1
1113-HV-C-L-03,1906,629,4590,2878,8574,2480,4817,14126,1
1113-HV-C-L-04,1957,683,4556,2714,8397,2431,4870,14392,1
1113-HV-C-L-05,1744,703,4598,2974,8809,2408,4835,13929,1
1118-HV-C-L-01,1490,287,4557,1476,7161,1817,4834,18378,1
1118-HV-C-L-02,1508,383,4452,1568,7199,1918,4882,18090,1
1118-HV-C-L-03,1591,345,4398,1606,7505,1982,4828,17745,1
1118-HV-C-L-04,1512,431,4285,1537,7423,1894,4677,18241,1
1118-HV-C-L-05,1462,319,4430,1561,7653,1856,4749,17970,1
1118-HV-C-L-06,1437,359,4303,1538,8054,1870,4584,17855,1
1123-HV-C-L-01,1254,368,4333,1391,7363,1646,4621,19024,1
1123-HV-C-L-02,1289,330,4297,1430,7443,1648,4647,18916,1
1123-HV-C-L-03,1261,311,4257,1374,7685,1509,4571,19032,1
1123-HV-C-L-04,1269,300,4155,1379,7395,1559,4608,19335,1
1123-HV-C-L-05,1537,264,4407,1378,6853,1542,4976,19043,1
1123-HV-C-L-06,1466,280,4195,1250,6823,1555,4757,19674,1
1125-HV-C-L-01,1946,509,4555,1732,6472,1878,5347,17561,1
1125-HV-C-L-02,1782,477,4332,1840,7180,1857,5088,17444,1
1125-HV-C-L-03,1783,537,4393,1964,7382,1976,5038,16927,1
1125-HV-C-L-04,1731,472,4293,1860,7615,1816,4989,17224,1
1125-HV-C-L-05,1873,541,4407,1858,7361,2050,5147,16763,1
1126-HV-C-L-01,1813,339,4878,1444,6611,1745,5551,17619,1
1126-HV-C-L-02,1740,333,4705,1545,6890,1805,5358,17624,1
1126-HV-C-L-03,1616,481,4972,1928,8119,1869,5425,15590,1
1126-HV-C-L-04,1595,467,4714,1594,7739,1884,5250,16757,1
1126-HV-C-L-05,1465,325,4410,1300,7868,1772,4779,18081,1
1126-HV-C-L-06,1523,306,4508,1489,7825,1816,5069,17464,1
1126-HV-C-L-07,1619,325,4462,1581,7790,1856,5051,17316,1
1128-HV-C-L-01,1553,456,4693,1802,7216,1884,5082,17314,1
1128-HV-C-L-02,1567,437,4602,1905,7151,2013,4921,17404,1
1128-HV-C-L-03,1501,388,4599,1894,7696,1845,4964,17113,1
1128-HV-C-L-04,1502,401,4766,1898,7575,2054,4970,16834,1
1128-HV-C-L-05,1606,419,4631,2001,7576,1982,4919,16866,1
1128-HV-C-L-07,1580,390,4778,1989,7536,2045,4944,16738,1
1129-HV-C-L-01,1758,433,4400,1697,6586,1657,4859,18610,1
1129-HV-C-L-02,1841,464,4471,1725,6580,1659,5055,18205,1
1129-HV-C-L-03,1879,447,4498,1743,6613,1787,5052,17981,1
1129-HV-C-L-04,1933,481,4559,1876,6381,1822,5257,17691,1
1129-HV-C-L-05,1991,482,4298,1691,6453,1640,5011,18434,1
1129-HV-C-L-06,2223,723,4303,2544,6816,2121,4834,16436,1
1130-HV-C-L-01,1759,676,4542,2259,7469,2388,4790,16117,1
1130-HV-C-L-02,1755,638,4316,2169,7329,1988,4799,17006,1
1130-HV-C-L-03,1633,495,4325,1632,7036,1788,4864,18227,1
1130-HV-C-L-04,1551,513,4495,1737,7141,1838,4895,17830,1
1130-HV-C-L-05,1670,488,4439,1733,7041,1992,4940,17697,1
1130-HV-C-L-06,1636,463,4447,1793,7096,1888,4964,17713,1
