1001-HV-C-L-01,1846,559,4629,1804,7103,2054,5323,16682,1
1001-HV-C-L-02,1791,581,4923,1904,7316,2055,5420,16010,1
1001-HV-C-L-03,2294,776,4766,2754,6562,2284,5365,15199,1
1001-HV-C-L-04,2083,806,4734,2525,6724,2258,5271,15599,1
1001-HV-C-L-05,1844,722,4864,2398,6982,2123,5234,15833,1
1001-HV-C-L-06,2087,728,4907,2692,6868,2215,5267,15236,1
1001-HV-C-L-07,2106,772,4756,2756,6962,2300,5168,15180,1
1001-HV-C-L-08,1875,603,4816,2101,6963,2046,5294,16302,1
1001-HV-C-L-09,2245,788,4665,2794,6959,2266,5304,14979,1
1002-HV-C-L-01,2235,444,4086,1352,5486,1515,4995,19887,1
1002-HV-C-L-02,2432,549,4222,1743,5522,1609,4918,19005,1
1002-HV-C-L-03,1631,158,3923,711,5973,1479,4596,21529,1
1002-HV-C-L-04,1656,155,3726,750,6103,1369,4681,21560,1
1002-HV-C-L-05,2029,491,4186,1375,5644,1454,4916,19905,1
1002-HV-C-L-06,1617,124,3759,692,6099,1528,4590,21591,1
1005-HV-C-L-01,1588,630,4709,2754,8818,2192,4790,14519,1
1005-HV-C-L-02,1440,565,4407,2463,9605,1913,4774,14833,1
1005-HV-C-L-03,1418,488,4470,2533,9722,1940,4521,14908,1
1005-HV-C-L-04,1596,573,4514,2539,9448,2081,4711,14538,1
1005-HV-C-L-05,1447,554,4483,2433,9399,2018,4664,15002,1
1005-HV-C-L-06,1560,592,4615,2461,8960,2028,4908,14876,1
1005-HV-C-L-07,1320,361,4396,1610,8939,1584,4646,17144,1
1008-HV-C-L-01,1629,692,4603,3506,9334,2275,4611,13350,1
1008-HV-C-L-02,1596,670,4544,3319,9588,2140,4528,13615,1
1008-HV-C-L-03,1476,657,4644,3470,9910,2243,4381,13219,1
1008-HV-C-L-04,1368,630,4784,3131,9342,2144,4621,13980,1
1008-HV-C-L-05,1541,697,4739,3257,9796,2363,4649,12958,1
1008-HV-C-L-06,1616,643,4647,3693,9545,2179,4514,13163,1
1008-HV-C-L-07,1705,693,4771,3811,9153,2209,4464,13194,1
1009-HV-C-L-01,1465,895,5189,5296,9537,2918,4613,10087,1
1009-HV-C-L-02,1441,920,5115,5513,9902,2879,4211,10019,1
1009-HV-C-L-03,1437,820,5170,4246,9792,2791,4865,10879,1
1009-HV-C-L-04,1647,884,5473,4587,8833,2750,4973,10853,1
1009-HV-C-L-05,1535,899,5113,4712,9262,2783,4803,10893,1
1009-HV-C-L-06,1631,850,5209,4173,8906,2663,5001,11567,1
1009-HV-C-L-07,1656,861,5092,4142,9068,2446,4903,11832,1
1009-HV-C-L-08,1562,863,5060,4318,9322,2599,4848,11428,1
1010-HV-C-L-01,1264,785,4676,4879,11454,2472,3975,10495,1
1010-HV-C-L-02,1252,795,4742,4538,11280,2502,4039,10852,1
1010-HV-C-L-03,1212,702,4588,4510,11312,2326,4058,11292,1
1010-HV-C-L-04,1336,687,4712,4526,11079,2219,4244,11197,1
1010-HV-C-L-05,1283,729,4615,5046,11401,2232,4034,10660,1
1012-HV-C-L-01,2286,864,4647,2717,7573,2027,5436,14450,1
1012-HV-C-L-02,2573,837,4461,3116,6936,2122,5248,14707,1
1012-HV-C-L-03,2372,840,4616,3056,7739,2031,5208,14138,1
1012-HV-C-L-04,2364,772,4623,2898,7467,2169,5129,14578,1
1012-HV-C-L-05,2469,869,4471,2994,7410,1993,5149,14645,1
1012-HV-C-L-06,2265,811,4857,3148,7414,2141,5243,14121,1
1013-HV-C-L-01,1960,893,4874,3772,8475,2660,4981,12385,1
1013-HV-C-L-02,1865,848,4913,3872,8810,2378,4833,12481,1
1013-HV-C-L-03,1897,814,4524,3408,8894,2187,4860,13416,1
1013-HV-C-L-04,1934,892,4636,4199,8838,2700,4661,12140,1
1013-HV-C-L-05,2100,886,4695,3738,8426,2436,5061,12658,1
1013-HV-C-L-06,1978,781,4579,3288,8655,2347,4890,13482,1
1013-HV-C-L-07,2065,922,4767,3829,8266,2504,4924,12723,1
1018-HV-C-L-01,2108,687,4531,2219,6813,2026,5450,16166,1
1018-HV-C-L-02,2097,684,4529,1989,6782,1979,5323,16617,1
